reportyear,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,mode,mode_name,pop_mode,pop_total,percent
2000,Asian,CO,6059.0,Orange,Orange,6059,Southern California,14,PUBLICTR,Public Transportation,2220,172553,1.28656123046252
2000,AfricanAm,CO,6059.0,Orange,Orange,6059,Southern California,14,PUBLICTR,Public Transportation,673,20085,3.35075927308937
2000,Latino,CO,6059.0,Orange,Orange,6059,Southern California,14,PUBLICTR,Public Transportation,25146,330750,7.60272108843537
2000,NHOPI,CO,6059.0,Orange,Orange,6059,Southern California,14,PUBLICTR,Public Transportation,32,3574,0.89535534415221
2000,White,CO,6059.0,Orange,Orange,6059,Southern California,14,PUBLICTR,Public Transportation,8195,752948,1.08838857397855
2000,Multiple,CO,6059.0,Orange,Orange,6059,Southern California,14,PUBLICTR,Public Transportation,479,27909,1.71629223547959
2000,Other,CO,6059.0,Orange,Orange,6059,Southern California,14,PUBLICTR,Public Transportation,44,1711,2.57159555815313
2000,AIAN,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,33,4457,0.74040834642136
2000,Asian,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,3205,172553,1.85740033496955
2000,AfricanAm,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,496,20085,2.46950460542694
2000,Latino,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,11493,330750,3.47482993197279
2000,NHOPI,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,111,3574,3.10576385002798
2000,White,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,10269,752948,1.36383920270723
2000,Multiple,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,564,27909,2.02085348812211
2000,Other,CO,6059.0,Orange,Orange,6059,Southern California,14,WALK,Walked to work,69,1711,4.03272939801286
2000,AIAN,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,23,686,3.35276967930029
2000,Asian,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,231,3499,6.6018862532152
2000,AfricanAm,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,27,865,3.12138728323699
2000,Latino,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,400,9981,4.00761446748823
2000,NHOPI,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,NA,NA,NA
2000,White,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,6055,98622,6.13960373953073
2000,Multiple,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,138,2542,5.42879622344611
2000,Other,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,ATHOME,Worked at home,NA,NA,NA
2000,AIAN,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,6,686,0.87463556851312
2000,Asian,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,9,3499,0.257216347527865
2000,AfricanAm,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,0,865,0.0
2000,Latino,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,89,9981,0.891694219016131
2000,NHOPI,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,NA,NA,NA
2000,White,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,324,98622,0.328527103486038
2000,Multiple,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,33,2542,1.29819040125885
2000,Other,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,BICYCLE,Bicycle,NA,NA,NA
2000,AIAN,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",522,686,76.0932944606414
2000,Asian,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",2760,3499,78.8796799085453
2000,AfricanAm,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",737,865,85.2023121387283
2000,Latino,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",7210,9981,72.2372507764753
2000,NHOPI,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",NA,NA,NA
2000,White,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",79936,98622,81.0529090872219
2000,Multiple,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",1914,2542,75.2950432730134
2000,Other,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",NA,NA,NA
2000,AIAN,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",76,686,11.0787172011662
2000,Asian,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",396,3499,11.3175192912261
2000,AfricanAm,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",86,865,9.94219653179191
2000,Latino,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",1586,9981,15.8901913635908
2000,NHOPI,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",NA,NA,NA
2000,White,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",9219,98622,9.34781286122772
2000,Multiple,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",344,2542,13.5326514555468
2000,Other,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",NA,NA,NA
2000,AIAN,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,5,686,0.728862973760933
2000,Asian,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,41,3499,1.17176336096027
2000,AfricanAm,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,10,865,1.15606936416185
2000,Latino,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,300,9981,3.00571085061617
2000,NHOPI,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,NA,NA,NA
2000,White,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,812,98622,0.823345703798341
2000,Multiple,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,0,2542,0.0
2000,Other,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,PUBLICTR,Public Transportation,NA,NA,NA
2000,AIAN,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,44,686,6.41399416909621
2000,Asian,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,58,3499,1.65761646184624
2000,AfricanAm,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,5,865,0.578034682080925
2000,Latino,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,301,9981,3.01572988678489
2000,NHOPI,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,NA,NA,NA
2000,White,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,1436,98622,1.45606456977145
2000,Multiple,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,86,2542,3.3831628638867
2000,Other,CO,6061.0,Placer,Placer,6061,Sacramento Area,8,WALK,Walked to work,NA,NA,NA
2000,AIAN,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,6,174,3.44827586206897
2000,Asian,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,NA,NA,NA
2000,AfricanAm,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,NA,NA,NA
2000,Latino,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,39,359,10.8635097493036
2000,NHOPI,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,NA,NA,NA
2000,White,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,388,7503,5.17126482740237
2000,Multiple,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,22,180,12.2222222222222
2000,Other,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,ATHOME,Worked at home,NA,NA,NA
2000,AIAN,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,0,174,0.0
2000,Asian,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,NA,NA,NA
2000,AfricanAm,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,NA,NA,NA
2000,Latino,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,16,359,4.45682451253482
2000,NHOPI,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,NA,NA,NA
2000,White,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,69,7503,0.919632147141144
2000,Multiple,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,0,180,0.0
2000,Other,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,BICYCLE,Bicycle,NA,NA,NA
2000,AIAN,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",153,174,87.9310344827586
2000,Asian,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",NA,NA,NA
2000,AfricanAm,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",NA,NA,NA
2000,Latino,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",218,359,60.7242339832869
2000,NHOPI,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",NA,NA,NA
2000,White,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",5600,7503,74.6368119418899
2000,Multiple,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",125,180,69.4444444444444
2000,Other,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CAR,"Car, Truck, or Van: Drove Alone",NA,NA,NA
2000,AIAN,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",13,174,7.47126436781609
2000,Asian,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",NA,NA,NA
2000,AfricanAm,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",NA,NA,NA
2000,Latino,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",56,359,15.5988857938719
2000,NHOPI,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",NA,NA,NA
2000,White,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",983,7503,13.1014260962282
2000,Multiple,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",19,180,10.5555555555556
2000,Other,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,CARPOOL,"Car, Truck, or Van: Carpooled",NA,NA,NA
2000,AIAN,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,2,174,1.14942528735632
2000,Asian,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,NA,NA,NA
2000,AfricanAm,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,NA,NA,NA
2000,Latino,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,5,359,1.39275766016713
2000,NHOPI,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,NA,NA,NA
2000,White,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,17,7503,0.226576036252166
2000,Multiple,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,0,180,0.0
2000,Other,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,PUBLICTR,Public Transportation,NA,NA,NA
2000,AIAN,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,0,174,0.0
2000,Asian,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,NA,NA,NA
2000,AfricanAm,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,NA,NA,NA
2000,Latino,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,25,359,6.96378830083565
2000,NHOPI,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,NA,NA,NA
2000,White,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,414,7503,5.51779288284686
2000,Multiple,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,14,180,7.77777777777778
2000,Other,CO,6063.0,Plumas,Plumas,6063,Northeast Sierra,6,WALK,Walked to work,NA,NA,NA
2000,AIAN,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,132,3887,3.39593516851042
2000,Asian,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,849,22440,3.78342245989305
2000,AfricanAm,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,949,33029,2.87323261376366
2000,Latino,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,4078,187049,2.18017738667408
2000,NHOPI,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,40,1338,2.98953662182362
2000,White,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,16145,329297,4.90286883876865
2000,Multiple,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,551,12714,4.33380525405065
2000,Other,CO,6065.0,Riverside,Riverside,6065,Southern California,14,ATHOME,Worked at home,24,762,3.1496062992126
2000,AIAN,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,13,3887,0.334448160535117
2000,Asian,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,112,22440,0.499108734402852
2000,AfricanAm,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,151,33029,0.457173998607285
2000,Latino,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,1290,187049,0.689658859443247
2000,NHOPI,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,0,1338,0.0
2000,White,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,1466,329297,0.44519081558593
2000,Multiple,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,57,12714,0.448324681453516
2000,Other,CO,6065.0,Riverside,Riverside,6065,Southern California,14,BICYCLE,Bicycle,9,762,1.18110236220472
2000,AIAN,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",2741,3887,70.5171083097505
2000,Asian,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",16523,22440,73.6319073083779
2000,AfricanAm,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",23918,33029,72.4151503224439
2000,Latino,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",122581,187049,65.534164844506
2000,NHOPI,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",965,1338,72.1225710014948
2000,White,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",257121,329297,78.0817924244679
2000,Multiple,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",9285,12714,73.0297310051911
2000,Other,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CAR,"Car, Truck, or Van: Drove Alone",510,762,66.9291338582677
2000,AIAN,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",710,3887,18.2660149215333
2000,Asian,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",3985,22440,17.7584670231729
2000,AfricanAm,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",5600,33029,16.954797299343
2000,Latino,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",48523,187049,25.9413308812129
2000,NHOPI,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",220,1338,16.4424514200299
2000,White,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",42886,329297,13.02350158064
2000,Multiple,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",2081,12714,16.3677835456977
2000,Other,CO,6065.0,Riverside,Riverside,6065,Southern California,14,CARPOOL,"Car, Truck, or Van: Carpooled",190,762,24.9343832020997
2000,AIAN,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,104,3887,2.67558528428094
2000,Asian,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,223,22440,0.993761140819964
2000,AfricanAm,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,1348,33029,4.08126192134185
2000,Latino,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,3229,187049,1.72628562569166
2000,NHOPI,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,20,1338,1.49476831091181
2000,White,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,2973,329297,0.902832397501344
2000,Multiple,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,239,12714,1.8798175239893
2000,Other,CO,6065.0,Riverside,Riverside,6065,Southern California,14,PUBLICTR,Public Transportation,7,762,0.91863517060367506
2000,AIAN,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,138,3887,3.55029585798817
2000,Asian,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,589,22440,2.62477718360071
2000,AfricanAm,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,651,33029,1.97099518604862
2000,Latino,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,4381,187049,2.34216702575261
2000,NHOPI,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,78,1338,5.82959641255605
2000,White,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,5028,329297,1.52688910011327
2000,Multiple,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,330,12714,2.5955639452572
2000,Other,CO,6065.0,Riverside,Riverside,6065,Southern California,14,WALK,Walked to work,22,762,2.88713910761155
2000,AIAN,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,112,4061,2.75794139374538
2000,Asian,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,1117,52184,2.14050283611835
2000,AfricanAm,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,1278,42000,3.04285714285714
2000,Latino,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,1297,72504,1.7888668211409
2000,NHOPI,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,31,2671,1.16061400224635
2000,White,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,13855,342526,4.04494841267524
2000,Multiple,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,585,19387,3.01748594418941
2000,Other,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,ATHOME,Worked at home,15,977,1.5353121801433
2000,AIAN,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,40,4061,0.98497906919478
2000,Asian,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,210,52184,0.402422198374981
2000,AfricanAm,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,296,42000,0.704761904761905
2000,Latino,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,865,72504,1.19303762551032
2000,NHOPI,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,28,2671,1.04829651815799
2000,White,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,2995,342526,0.874386177983569
2000,Multiple,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,139,19387,0.716975292721927
2000,Other,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,BICYCLE,Bicycle,0,977,0.0
2000,AIAN,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",2862,4061,70.4752524008865
2000,Asian,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",38997,52184,74.7298022382339
2000,AfricanAm,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",29639,42000,70.5690476190476
2000,Latino,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",48806,72504,67.3149067637648
2000,NHOPI,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",1952,2671,73.0812429801572
2000,White,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",267046,342526,77.9637166229717
2000,Multiple,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",14018,19387,72.3061845566617
2000,Other,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CAR,"Car, Truck, or Van: Drove Alone",810,977,82.906857727738
2000,AIAN,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",621,4061,15.291800049249
2000,Asian,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",9375,52184,17.9652767131688
2000,AfricanAm,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",6874,42000,16.3666666666667
2000,Latino,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",16213,72504,22.3615248813859
2000,NHOPI,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",480,2671,17.970797454137
2000,White,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",40177,342526,11.7296205251572
2000,Multiple,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",3186,19387,16.4336926806623
2000,Other,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,CARPOOL,"Car, Truck, or Van: Carpooled",95,977,9.72364380757421
2000,AIAN,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,233,4061,5.73750307805959
2000,Asian,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,1380,52184,2.64448873217845
2000,AfricanAm,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,2708,42000,6.44761904761905
2000,Latino,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,2690,72504,3.71014013019971
2000,NHOPI,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,118,2671,4.41782104080869
2000,White,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,8730,342526,2.54871163064994
2000,Multiple,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,624,19387,3.21865167380203
2000,Other,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,PUBLICTR,Public Transportation,19,977,1.94472876151484
2000,AIAN,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,152,4061,3.74292046294016
2000,Asian,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,654,52184,1.25325770351065
2000,AfricanAm,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,961,42000,2.28809523809524
2000,Latino,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,1804,72504,2.48813858545735
2000,NHOPI,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,15,2671,0.561587420441782
2000,White,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,6877,342526,2.00773079999766
2000,Multiple,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,507,19387,2.61515448496415
2000,Other,CO,6067.0,Sacramento,Sacramento,6067,Sacramento Area,8,WALK,Walked to work,29,977,2.96827021494371
2000,AIAN,CO,6069.0,San Benito,San Benito,6069,Monterey Bay,4,ATHOME,Worked at home,0,130,0.0
2000,Asian,CO,6069.0,San Benito,San Benito,6069,Monterey Bay,4,ATHOME,Worked at home,3,513,0.584795321637427
2000,AfricanAm,CO,6069.0,San Benito,San Benito,6069,Monterey Bay,4,ATHOME,Worked at home,0,241,0.0
2000,Latino,CO,6069.0,San Benito,San Benito,6069,Monterey Bay,4,ATHOME,Worked at home,181,9572,1.8909318846636
